ID_Venta,Fecha,Hora,Farmacia,Vendedor,Tipo_Cliente,ID_Medicamento,Nombre_Medicamento,Fabricante,Tipo_ATC,Cantidad,Precio_Unitario,Costo_Unitario
1635,2025-10-03,10:20:20,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,6,1500,750
1636,2025-10-17,19:33:22,Las Condes,Luis Fernández,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,5,3150,2000
1637,2025-10-07,20:24:40,Maipú,Laura Jiménez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,244,1395.0,800
1638,2025-10-03,08:17:36,San Bernardo,Diego Sánchez,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,128,2340.0,1400
1639,2025-10-07,10:04:56,Maipú,Laura Jiménez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1640,2025-10-11,16:14:21,Santiago,Juan Pérez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,7,3150,2000
1641,2025-10-26,11:41:23,Santiago,Pedro López,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,352,2475.0,1500
1642,2025-10-11,21:01:15,Santiago,Pedro López,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
1643,2025-10-16,20:25:19,Peñalolén,María Rodríguez,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,100,1425.0,750
1644,2025-10-03,10:38:10,Las Condes,Carlos Ruiz,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,3,3100,1500
1645,2025-10-23,12:48:20,Las Condes,Luis Fernández,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,239,2790.0,1500
1646,2025-10-28,08:41:30,Las Condes,Luis Fernández,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,5,1500,750
1647,2025-10-11,18:06:06,Santiago,Pedro López,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,5,3150,2000
1648,2025-10-01,08:29:38,San Bernardo,Diego Sánchez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,7,1500,750
1649,2025-10-31,08:48:47,Santiago,Pedro López,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,120,1350.0,750
1650,2025-10-03,21:12:18,Peñalolén,Ana Gómez,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,262,2340.0,1400
1651,2025-10-27,13:31:34,Las Condes,Luis Fernández,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1652,2025-10-22,14:12:07,Santiago,Juan Pérez,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,401,2475.0,1500
1653,2025-10-22,18:30:00,Santiago,Pedro López,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,244,2025.0,1200
1654,2025-10-31,21:25:52,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,7,1500,750
1655,2025-10-19,17:15:28,Las Condes,Luis Fernández,Hospital,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,152,2137.5,1200
1656,2025-10-29,16:13:42,Santiago,Juan Pérez,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,284,2790.0,1500
1657,2025-10-31,18:25:21,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1658,2025-10-08,12:31:57,Las Condes,Luis Fernández,Hospital,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,45,1995.0,1200
1659,2025-10-29,19:44:52,Las Condes,Luis Fernández,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,1,12750,7000
1660,2025-10-12,17:08:41,San Bernardo,Diego Sánchez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
1661,2025-10-21,17:44:50,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1662,2025-10-13,19:11:26,San Bernardo,Ricardo Vera,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1663,2025-10-11,18:51:40,Peñalolén,Ana Gómez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,5,1500,750
1664,2025-10-18,09:41:11,Santiago,Juan Pérez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,3,2300,1200
1665,2025-10-28,21:06:50,Santiago,Juan Pérez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1666,2025-10-15,10:10:02,Las Condes,Luis Fernández,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,5,1500,750
1667,2025-10-23,12:14:42,Maipú,Sofía Torres,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,4,3150,2000
1668,2025-10-14,21:03:37,San Bernardo,Diego Sánchez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,4,3150,2000
1669,2025-10-24,16:51:44,Santiago,Pedro López,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,86,1890.0,1200
1670,2025-10-07,08:38:49,San Bernardo,Diego Sánchez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,1,3150,2000
1671,2025-10-26,16:47:13,Maipú,Laura Jiménez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
1672,2025-10-10,15:59:10,San Bernardo,Ricardo Vera,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,1,2300,1200
1673,2025-10-04,20:09:56,Santiago,Pedro López,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,3,3100,1500
1674,2025-10-16,11:03:10,Peñalolén,María Rodríguez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1675,2025-10-06,16:51:23,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,8,1500,750
1676,2025-10-29,21:53:00,Las Condes,Luis Fernández,Hospital,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,79,2137.5,1200
1677,2025-10-02,18:27:08,San Bernardo,Ricardo Vera,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,410,2835.0,2000
1678,2025-10-09,12:15:22,Las Condes,Carlos Ruiz,Hospital,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,162,2945.0,1500
1679,2025-10-23,08:29:31,Maipú,Laura Jiménez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,2,1500,750
1680,2025-10-24,09:17:56,Santiago,Juan Pérez,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,272,2070.0,1200
1681,2025-10-24,08:13:52,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
1682,2025-10-21,12:49:31,Las Condes,Carlos Ruiz,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
1683,2025-10-02,12:11:56,Las Condes,Luis Fernández,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,136,1890.0,1200
1684,2025-10-26,19:20:05,Las Condes,Luis Fernández,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
1685,2025-10-25,14:37:49,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1686,2025-10-21,17:42:07,Maipú,Laura Jiménez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1687,2025-10-08,11:59:12,Santiago,Juan Pérez,Hospital,M-7,Metformina 850mg,Laboratorios G,Antidiabético,150,2612.5,1500
1688,2025-10-26,10:02:51,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1689,2025-10-14,11:09:07,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1690,2025-10-19,08:05:29,Santiago,Pedro López,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,297,2340.0,1400
1691,2025-10-18,08:17:52,Las Condes,Luis Fernández,Hospital,M-7,Metformina 850mg,Laboratorios G,Antidiabético,184,2612.5,1500
1692,2025-10-13,13:13:05,Peñalolén,Ana Gómez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
1693,2025-10-31,16:11:40,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
1694,2025-10-17,16:56:06,Las Condes,Luis Fernández,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,345,1350.0,750
1695,2025-10-28,11:43:15,Las Condes,Luis Fernández,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,161,1890.0,1200
1696,2025-10-16,09:40:38,Santiago,Pedro López,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,6,2300,1200
1697,2025-10-04,18:50:40,San Bernardo,Diego Sánchez,Mayorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,399,11475.0,7000
1698,2025-10-09,13:15:15,Peñalolén,María Rodríguez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
1699,2025-10-20,20:01:14,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,6,1500,750
1700,2025-10-03,13:20:53,Las Condes,Luis Fernández,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,262,2790.0,1500
1701,2025-10-28,11:02:09,Peñalolén,Ana Gómez,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,74,2070.0,1200
1702,2025-10-14,14:20:40,Peñalolén,María Rodríguez,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,466,1890.0,1200
1703,2025-10-03,21:41:50,Peñalolén,María Rodríguez,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,140,2070.0,1200
1704,2025-10-29,20:04:51,Maipú,Laura Jiménez,Hospital,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,92,1995.0,1200
1705,2025-10-17,10:23:19,Las Condes,Luis Fernández,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,7,2300,1200
1706,2025-10-01,08:34:20,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,7,1500,750
1707,2025-10-11,10:26:57,Maipú,Sofía Torres,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,218,1890.0,1200
1708,2025-10-27,12:31:53,Santiago,Juan Pérez,Hospital,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,135,2945.0,1500
1709,2025-10-18,13:30:02,Santiago,Pedro López,Hospital,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,23,12112.5,7000
1710,2025-10-21,20:15:27,Las Condes,Luis Fernández,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,122,2070.0,1200
1711,2025-10-04,08:31:25,Santiago,Juan Pérez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
1712,2025-10-11,16:50:08,Maipú,Sofía Torres,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
1713,2025-10-10,08:01:31,Peñalolén,María Rodríguez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,7,2300,1200
1714,2025-10-14,17:57:47,Las Condes,Carlos Ruiz,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
1715,2025-10-18,13:22:39,Peñalolén,María Rodríguez,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,67,1425.0,750
1716,2025-10-28,21:55:37,Las Condes,Carlos Ruiz,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
1717,2025-10-26,11:57:57,Maipú,Sofía Torres,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
1718,2025-10-29,14:37:45,Santiago,Juan Pérez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
1719,2025-10-19,13:27:33,Las Condes,Carlos Ruiz,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,125,1425.0,750
1720,2025-10-15,09:51:57,Santiago,Juan Pérez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1721,2025-10-18,13:36:36,Santiago,Juan Pérez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1722,2025-10-03,08:23:55,Las Condes,Luis Fernández,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
1723,2025-10-26,12:46:04,Maipú,Laura Jiménez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
1724,2025-10-09,19:17:53,Las Condes,Carlos Ruiz,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,136,1350.0,750
1725,2025-10-21,10:07:03,Santiago,Juan Pérez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1726,2025-10-06,12:49:09,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
1727,2025-10-02,21:01:20,Maipú,Sofía Torres,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,144,1395.0,800
1728,2025-10-06,10:54:53,Santiago,Juan Pérez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
1729,2025-10-17,17:14:11,Peñalolén,Ana Gómez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
1730,2025-10-08,15:48:19,Santiago,Juan Pérez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1731,2025-10-12,15:28:40,Peñalolén,Ana Gómez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
1732,2025-10-06,17:13:22,Santiago,Juan Pérez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,2,12750,7000
1733,2025-10-13,13:17:01,Maipú,Sofía Torres,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,187,2070.0,1200
1734,2025-10-02,11:14:39,Santiago,Pedro López,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,149,1890.0,1200
1735,2025-10-28,16:36:53,Maipú,Sofía Torres,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
1736,2025-10-04,19:38:47,Santiago,Pedro López,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,247,1395.0,800
1737,2025-10-19,21:09:12,San Bernardo,Diego Sánchez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,3,1500,750
1738,2025-10-10,17:23:32,San Bernardo,Diego Sánchez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
1739,2025-10-14,14:38:59,Peñalolén,María Rodríguez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
1740,2025-10-08,16:43:37,Maipú,Sofía Torres,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
1741,2025-10-11,21:42:24,Maipú,Sofía Torres,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1742,2025-10-20,20:55:15,Las Condes,Luis Fernández,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
1743,2025-10-11,09:30:20,Peñalolén,Ana Gómez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,317,1395.0,800
1744,2025-10-09,15:47:53,San Bernardo,Diego Sánchez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1745,2025-10-30,18:06:40,Las Condes,Carlos Ruiz,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,489,2025.0,1200
1746,2025-10-17,09:05:21,Peñalolén,María Rodríguez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
1747,2025-10-27,10:34:24,Maipú,Laura Jiménez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,5,3150,2000
1748,2025-10-24,14:01:24,Maipú,Sofía Torres,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1749,2025-10-03,09:52:30,Santiago,Juan Pérez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,3,2300,1200
1750,2025-10-13,19:17:44,San Bernardo,Diego Sánchez,Hospital,M-8,Aspirina 100mg,Bayer,Analgésico,190,2992.5,2000
1751,2025-10-01,21:13:22,Santiago,Pedro López,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
1752,2025-10-30,12:04:35,Santiago,Juan Pérez,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,339,2340.0,1400
1753,2025-10-22,15:00:11,Las Condes,Luis Fernández,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,381,1395.0,800
1754,2025-10-03,14:56:55,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,6,1500,750
1755,2025-10-25,21:19:19,Las Condes,Luis Fernández,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,3,1500,750
1756,2025-10-23,13:57:53,Maipú,Sofía Torres,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,209,2025.0,1200
1757,2025-10-12,19:57:35,Maipú,Laura Jiménez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,5,2300,1200
1758,2025-10-23,09:25:37,San Bernardo,Ricardo Vera,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,1,3150,2000
1759,2025-10-20,08:45:15,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1760,2025-10-23,11:45:48,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,2,1500,750
1761,2025-10-07,18:05:14,Las Condes,Luis Fernández,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
1762,2025-10-26,08:53:45,San Bernardo,Diego Sánchez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
1763,2025-10-06,16:08:57,Santiago,Pedro López,Hospital,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,129,2470.0,1400
1764,2025-10-24,16:39:13,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
1765,2025-10-25,10:17:14,Maipú,Sofía Torres,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
1766,2025-10-24,15:43:15,Santiago,Juan Pérez,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,226,2070.0,1200
1767,2025-10-29,11:41:43,Santiago,Juan Pérez,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,358,2835.0,2000
1768,2025-10-20,15:42:51,Maipú,Laura Jiménez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1769,2025-10-17,10:26:31,San Bernardo,Ricardo Vera,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,4,3150,2000
1770,2025-10-24,17:40:57,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,2,12750,7000
1771,2025-10-11,13:17:29,San Bernardo,Diego Sánchez,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,189,1425.0,750
1772,2025-10-21,18:47:41,San Bernardo,Ricardo Vera,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,8,1500,750
1773,2025-10-30,10:37:35,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1774,2025-10-28,16:51:56,Las Condes,Luis Fernández,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,8,2300,1200
1775,2025-10-27,13:43:18,Las Condes,Carlos Ruiz,Hospital,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,71,2470.0,1400
1776,2025-10-01,08:22:13,Maipú,Sofía Torres,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1777,2025-10-02,12:59:20,San Bernardo,Ricardo Vera,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,3,3100,1500
1778,2025-10-18,17:40:51,Las Condes,Carlos Ruiz,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,282,2025.0,1200
1779,2025-10-23,14:36:48,San Bernardo,Ricardo Vera,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1780,2025-10-18,08:47:19,Las Condes,Luis Fernández,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
1781,2025-10-17,08:35:05,Peñalolén,Ana Gómez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,1,1500,750
1782,2025-10-11,20:24:29,Maipú,Sofía Torres,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,5,3150,2000
1783,2025-10-19,19:40:50,Peñalolén,Ana Gómez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,8,2300,1200
1784,2025-10-06,20:12:54,Maipú,Sofía Torres,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1785,2025-10-25,11:04:52,Peñalolén,Ana Gómez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,3,3150,2000
1786,2025-10-25,14:56:56,Las Condes,Carlos Ruiz,Mayorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,109,11475.0,7000
1787,2025-10-18,09:04:47,Santiago,Juan Pérez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,2,2300,1200
1788,2025-10-23,19:08:34,Las Condes,Carlos Ruiz,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,231,2070.0,1200
1789,2025-10-15,10:16:08,Las Condes,Luis Fernández,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,7,3150,2000
1790,2025-10-19,17:00:53,Peñalolén,Ana Gómez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,4,2300,1200
1791,2025-10-03,19:54:54,Santiago,Juan Pérez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1792,2025-10-16,21:30:10,Maipú,Laura Jiménez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
1793,2025-10-16,08:12:11,Santiago,Juan Pérez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,5,3150,2000
1794,2025-10-02,12:19:58,San Bernardo,Diego Sánchez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
1795,2025-10-22,08:50:16,Maipú,Laura Jiménez,Hospital,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,177,1995.0,1200
1796,2025-10-09,19:08:42,San Bernardo,Ricardo Vera,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
1797,2025-10-14,12:30:07,Maipú,Sofía Torres,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
1798,2025-10-19,18:18:51,Las Condes,Luis Fernández,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
1799,2025-10-27,20:29:40,Santiago,Pedro López,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
1800,2025-10-29,16:46:34,Santiago,Juan Pérez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,8,2300,1200
1801,2025-10-28,13:00:02,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
1802,2025-10-30,08:48:22,Las Condes,Carlos Ruiz,Hospital,M-7,Metformina 850mg,Laboratorios G,Antidiabético,198,2612.5,1500
1803,2025-10-28,10:34:52,Las Condes,Luis Fernández,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
1804,2025-10-23,10:48:36,Las Condes,Luis Fernández,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,1,3100,1500
1805,2025-10-16,12:10:57,Peñalolén,Ana Gómez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,1,1500,750
1806,2025-10-08,09:14:50,Santiago,Juan Pérez,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,286,2790.0,1500
1807,2025-10-10,10:14:36,Las Condes,Luis Fernández,Mayorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,303,11475.0,7000
1808,2025-10-14,17:35:08,San Bernardo,Ricardo Vera,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
1809,2025-10-11,11:46:48,Las Condes,Carlos Ruiz,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
1810,2025-10-06,20:49:59,Maipú,Sofía Torres,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,7,1500,750
1811,2025-10-21,21:44:48,Santiago,Juan Pérez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
1812,2025-10-20,08:52:56,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
1813,2025-10-10,17:46:42,Las Condes,Carlos Ruiz,Hospital,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,32,1995.0,1200
1814,2025-10-08,09:51:06,Maipú,Sofía Torres,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
1815,2025-10-13,20:13:18,Peñalolén,María Rodríguez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
1816,2025-10-13,18:20:47,Las Condes,Luis Fernández,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1817,2025-10-27,12:51:58,Maipú,Sofía Torres,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,171,1425.0,750
